Averege_Solar,Averege_Humidity,Site_Temperature_Celsius,Crop_Yield_Grain,Crop_Species_Common_Name,Crop_Growing_Season_Year_First,Crop_Growing_Season_Year_Last,Site_Precipitation_mm,Site_Soil_Texture_Name,Site_Soil_pH,Site_Soil_Classification_Name,Site_Soil_Depth_Variable_m,Site_Longitude,Site_Latitude,pH
7099.801485054658,90.07813184689249,17.0,4.77,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.74,Garden pea,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,2.72,Garden pea,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,4.21,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,4.35,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,5.6,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,2.31,Garden pea,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,3.28,Garden pea,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,5.94,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,4.37,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,2.81,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.9,Garden pea,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,2.56,Garden pea,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,2.49,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,2.24,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,4.4,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,2.94,Garden pea,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,2.17,Garden pea,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,2.61,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,4.62,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,2.09,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.76,Garden pea,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.76,Garden pea,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,2.6,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,2.19,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,2.36,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,2.41,Garden pea,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.68,Garden pea,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,3.16,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,2.06,Garden pea,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.76,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.05,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.97,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.26,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.7,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,2.02,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.07,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.71,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.17,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.11,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.25,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.88,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.93,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.43,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.09,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.97,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.74,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.02,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.67,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.05,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.74,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.36,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.01,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.99,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.04,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.59,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.32,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.12,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.97,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.8,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.79,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.54,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.41,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.9,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.79,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.88,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.95,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.82,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.65,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,0.4,Lentil,2010,2010,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.3,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7099.801485054658,90.07813184689249,17.0,1.08,Lentil,2009,2009,229.0,Loamy sand,6.9,Entic Hapludoll (Hubbard series),,-93.53,45.23,6.1
7373.464537009217,89.19296697819193,17.5,3.3,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,2.72,Garden pea,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,2.41,Garden pea,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,2.81,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,4.12,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,3.99,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,4.39,Garden pea,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,4.26,Garden pea,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,4.21,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,3.78,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,3.2,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,1.74,Garden pea,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,1.65,Garden pea,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,2.0,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,3.11,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,3.14,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,4.09,Garden pea,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,5.03,Garden pea,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,3.49,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,3.59,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,3.92,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.35,Garden pea,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.66,Garden pea,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,2.81,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,3.54,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,4.1,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,3.19,Garden pea,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,4.36,Garden pea,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,3.49,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,3.63,Garden pea,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.11,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.0,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.0,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.13,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.0,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.13,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.45,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.68,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,1.19,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.88,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.42,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.48,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.93,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.51,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.21,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.01,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.0,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.11,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.0,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.09,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.09,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.36,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.82,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.86,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.1,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.46,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.52,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.12,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.04,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.0,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.0,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.01,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.01,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.13,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.02,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.21,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.57,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.29,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.14,Lentil,2010,2010,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.04,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.34,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7373.464537009217,89.19296697819193,17.5,0.16,Lentil,2009,2009,194.0,Loam,6.1,Aquic Hapludoll (Normania-Ves series),,-95.19,44.14,8.0
7309.84484371423,89.58333330538683,18.5,2.13,Garden pea,2009,2009,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,1.28,Garden pea,2010,2010,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,1.3,Garden pea,2010,2010,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,2.25,Garden pea,2009,2009,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,2.48,Garden pea,2009,2009,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,4.93,Garden pea,2009,2009,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,4.66,Garden pea,2010,2010,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,3.22,Garden pea,2010,2010,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,5.17,Garden pea,2009,2009,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,4.0,Garden pea,2009,2009,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,1.38,Garden pea,2009,2009,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,0.98,Garden pea,2010,2010,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,0.98,Garden pea,2010,2010,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,1.17,Garden pea,2009,2009,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,0.51,Garden pea,2009,2009,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,5.39,Garden pea,2009,2009,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,2.7,Garden pea,2010,2010,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,3.66,Garden pea,2010,2010,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,5.96,Garden pea,2009,2009,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,5.03,Garden pea,2009,2009,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,1.13,Garden pea,2009,2009,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,0.18,Garden pea,2010,2010,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,0.13,Garden pea,2010,2010,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,1.64,Garden pea,2009,2009,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
7309.84484371423,89.58333330538683,18.5,1.21,Garden pea,2009,2009,239.0,Silty loam,6.7,Typic Hapludoll (Waukegan series),,-93.06,44.43,6.1
